#sid	uid	name	killed
s03096	ch0300040	Gendry	false
s03097	ch0155777	Jon Snow	false
s03097	ch0255396	Davos Seaworth	false
s03097	ch0300040	Gendry	false
s03098	ch0146096	Tyrion Lannister	false
s03098	ch0158221	Jorah Mormont	false
s03099	ch0146096	Tyrion Lannister	false
s03099	ch0158221	Jorah Mormont	false
s03099	ch0158597	Daenerys Targaryen	false
s03099	ch0540066	Qhono	false
s03100	ch0146096	Tyrion Lannister	false
s03100	ch0155777	Jon Snow	false
s03100	ch0158221	Jorah Mormont	false
s03100	ch0158597	Daenerys Targaryen	false
s03100	ch0255396	Davos Seaworth	false
s03100	ch0300040	Gendry	false
s03100	ch0540066	Qhono	false
s03101	ch0244961	Samwell Tarly	false
s03101	ch0306819	Gilly	false
s03101	ch0547881	Baby Sam	false
s03102	ch0244961	Samwell Tarly	false
s03103	ch0244961	Samwell Tarly	false
s03103	ch0306819	Gilly	false
s03103	ch0547881	Baby Sam	false
s03104	ch0158604	Arya Stark	false
s03104	ch0245982	Petyr Baelish	false
s03105	ch0158604	Arya Stark	false
s03105	ch0245982	Petyr Baelish	false
s03105	ch0524546	Yohn Royce	false
s03105	ch0541747	Robett Glover	false
s03106	ch0158604	Arya Stark	false
s03106	ch0245982	Petyr Baelish	false
s03106	ch0550545	Maester Wolkan	false
s03107	ch0158604	Arya Stark	false
s03107	ch0245982	Petyr Baelish	false
s03108	ch0158604	Arya Stark	false
s03109	ch0158604	Arya Stark	false
s03109	ch0245982	Petyr Baelish	false
s03110	ch0155777	Jon Snow	false
s03110	ch0158221	Jorah Mormont	false
s03110	ch0255396	Davos Seaworth	false
s03110	ch0300040	Gendry	false
s03111	ch0155777	Jon Snow	false
s03111	ch0158221	Jorah Mormont	false
s03111	ch0255396	Davos Seaworth	false
s03111	ch0300040	Gendry	false
s03111	ch0316925	Tormund Giantsbane	false
s03112	ch0155777	Jon Snow	false
s03112	ch0158221	Jorah Mormont	false
s03112	ch0162882	Sandor Clegane	false
s03112	ch0255396	Davos Seaworth	false
s03112	ch0300040	Gendry	false
s03112	ch0305320	Beric Dondarrion	false
s03112	ch0316925	Tormund Giantsbane	false
s03112	ch0316927	Thoros of Myr	false
s03113	ch0155777	Jon Snow	false
s03113	ch0158221	Jorah Mormont	false
s03113	ch0162882	Sandor Clegane	false
s03113	ch0300040	Gendry	false
s03113	ch0305320	Beric Dondarrion	false
s03113	ch0316925	Tormund Giantsbane	false
s03113	ch0316927	Thoros of Myr	false
s03114	ch0155777	Jon Snow	false
s03114	ch0158221	Jorah Mormont	false
s03114	ch0162882	Sandor Clegane	false
s03114	ch0300040	Gendry	false
s03114	ch0305320	Beric Dondarrion	false
s03114	ch0316925	Tormund Giantsbane	false
s03114	ch0316927	Thoros of Myr	false
s03116	ch0155777	Jon Snow	false
s03116	ch0158221	Jorah Mormont	false
s03116	ch0162882	Sandor Clegane	false
s03116	ch0300040	Gendry	false
s03116	ch0305320	Beric Dondarrion	false
s03116	ch0316925	Tormund Giantsbane	false
s03116	ch0316927	Thoros of Myr	false
s03117	ch0155777	Jon Snow	false
s03117	ch0158221	Jorah Mormont	false
s03117	ch0162882	Sandor Clegane	false
s03117	ch0300040	Gendry	false
s03117	ch0305320	Beric Dondarrion	false
s03117	ch0316925	Tormund Giantsbane	false
s03117	ch0316927	Thoros of Myr	false
s03118	ch0155777	Jon Snow	false
s03118	ch0158221	Jorah Mormont	false
s03118	ch0162882	Sandor Clegane	false
s03118	ch0300040	Gendry	false
s03118	ch0305320	Beric Dondarrion	false
s03118	ch0316925	Tormund Giantsbane	false
s03118	ch0316927	Thoros of Myr	false
s03119	ch0155777	Jon Snow	false
s03119	ch0158221	Jorah Mormont	false
s03120	ch0158604	Arya Stark	false
s03121	ch0158137	Sansa Stark	false
s03121	ch0158604	Arya Stark	false
s03122	ch0155777	Jon Snow	false
s03122	ch0158221	Jorah Mormont	false
s03122	ch0162882	Sandor Clegane	false
s03122	ch0300040	Gendry	false
s03122	ch0305320	Beric Dondarrion	false
s03122	ch0316925	Tormund Giantsbane	false
s03122	ch0316927	Thoros of Myr	false
s03123	ch0162882	Sandor Clegane	false
s03123	ch0316925	Tormund Giantsbane	false
s03124	ch0158221	Jorah Mormont	false
s03124	ch0162882	Sandor Clegane	false
s03124	ch0316925	Tormund Giantsbane	false
s03124	ch0316927	Thoros of Myr	false
s03125	ch0162882	Sandor Clegane	false
s03125	ch0316925	Tormund Giantsbane	false
s03126	ch0155777	Jon Snow	false
s03126	ch0305320	Beric Dondarrion	false
s03127	ch0155777	Jon Snow	false
s03127	ch0300040	Gendry	false
s03127	ch0305320	Beric Dondarrion	false
s03127	ch0316927	Thoros of Myr	false
s03128	ch0155777	Jon Snow	false
s03128	ch0305320	Beric Dondarrion	false
s03129	ch0155777	Jon Snow	false
s03129	ch0158221	Jorah Mormont	false
s03129	ch0162882	Sandor Clegane	false
s03129	ch0300040	Gendry	false
s03129	ch0305320	Beric Dondarrion	false
s03129	ch0316925	Tormund Giantsbane	false
s03129	ch0316927	Thoros of Myr	false
s03130	ch0146096	Tyrion Lannister	false
s03130	ch0158597	Daenerys Targaryen	false
s03131	ch0155777	Jon Snow	false
s03131	ch0158221	Jorah Mormont	false
s03131	ch0162882	Sandor Clegane	false
s03131	ch0300040	Gendry	false
s03131	ch0305320	Beric Dondarrion	false
s03131	ch0316925	Tormund Giantsbane	false
s03131	ch0316927	Thoros of Myr	false
s03132	ch0155777	Jon Snow	false
s03132	ch0158221	Jorah Mormont	false
s03132	ch0162882	Sandor Clegane	false
s03132	ch0300040	Gendry	false
s03132	ch0305320	Beric Dondarrion	false
s03132	ch0316925	Tormund Giantsbane	false
s03132	ch0316927	Thoros of Myr	false
s03133	ch0155777	Jon Snow	false
s03133	ch0158221	Jorah Mormont	false
s03133	ch0162882	Sandor Clegane	false
s03133	ch0300040	Gendry	false
s03133	ch0305320	Beric Dondarrion	false
s03133	ch0316925	Tormund Giantsbane	false
s03133	ch0316927	Thoros of Myr	false
s03134	ch0158137	Sansa Stark	false
s03134	ch0245982	Petyr Baelish	false
s03135	ch0155777	Jon Snow	false
s03135	ch0158221	Jorah Mormont	false
s03135	ch0162882	Sandor Clegane	false
s03135	ch0300040	Gendry	false
s03135	ch0305320	Beric Dondarrion	false
s03135	ch0316925	Tormund Giantsbane	false
s03135	ch0316927	Thoros of Myr	false
s03136	ch0158221	Jorah Mormont	false
s03136	ch0316927	Thoros of Myr	false
s03137	ch0155777	Jon Snow	false
s03137	ch0158221	Jorah Mormont	false
s03137	ch0162882	Sandor Clegane	false
s03137	ch0300040	Gendry	false
s03137	ch0305320	Beric Dondarrion	false
s03137	ch0316925	Tormund Giantsbane	false
s03137	ch0316927	Thoros of Myr	false
s03138	ch0155777	Jon Snow	false
s03138	ch0304921	White Walker	false
s03138	ch0316925	Tormund Giantsbane	false
s03140	ch0304921	White Walker	false
s03141	ch0155777	Jon Snow	false
s03141	ch0158221	Jorah Mormont	false
s03141	ch0162882	Sandor Clegane	false
s03141	ch0300040	Gendry	false
s03141	ch0304921	White Walker	true
s03141	ch0305320	Beric Dondarrion	false
s03141	ch0316925	Tormund Giantsbane	false
s03141	ch0316927	Thoros of Myr	false
s03142	ch0155777	Jon Snow	false
s03142	ch0158221	Jorah Mormont	false
s03142	ch0162882	Sandor Clegane	false
s03142	ch0300040	Gendry	false
s03142	ch0305320	Beric Dondarrion	false
s03142	ch0316925	Tormund Giantsbane	false
s03142	ch0316927	Thoros of Myr	false
s03143	ch0155777	Jon Snow	false
s03143	ch0158221	Jorah Mormont	false
s03143	ch0162882	Sandor Clegane	false
s03143	ch0305320	Beric Dondarrion	false
s03143	ch0316925	Tormund Giantsbane	false
s03143	ch0316927	Thoros of Myr	false
s03144	ch0300040	Gendry	false
s03145	ch0300040	Gendry	false
s03146	ch0155777	Jon Snow	false
s03146	ch0158221	Jorah Mormont	false
s03146	ch0162882	Sandor Clegane	false
s03146	ch0305320	Beric Dondarrion	false
s03146	ch0316925	Tormund Giantsbane	false
s03146	ch0316927	Thoros of Myr	false
s03147	ch0300040	Gendry	false
s03148	ch0255396	Davos Seaworth	false
s03149	ch0255396	Davos Seaworth	false
s03149	ch0300040	Gendry	false
s03151	ch0155777	Jon Snow	false
s03151	ch0158221	Jorah Mormont	false
s03151	ch0162882	Sandor Clegane	false
s03151	ch0305320	Beric Dondarrion	false
s03151	ch0316925	Tormund Giantsbane	false
s03151	ch0316927	Thoros of Myr	false
s03152	ch0155777	Jon Snow	false
s03152	ch0158221	Jorah Mormont	false
s03152	ch0162882	Sandor Clegane	false
s03152	ch0305320	Beric Dondarrion	false
s03152	ch0316925	Tormund Giantsbane	false
s03153	ch0155777	Jon Snow	false
s03153	ch0158221	Jorah Mormont	false
s03153	ch0162882	Sandor Clegane	false
s03153	ch0304921	White Walker	false
s03153	ch0305320	Beric Dondarrion	false
s03153	ch0316925	Tormund Giantsbane	false
s03153	ch0512154	The Night King	false
s03154	ch0158137	Sansa Stark	false
s03154	ch0550545	Maester Wolkan	false
s03155	ch0158137	Sansa Stark	false
s03155	ch0254503	Brienne of Tarth	false
s03156	ch0146096	Tyrion Lannister	false
s03156	ch0158597	Daenerys Targaryen	false
s03156	ui0000003	Drogon	false
s03156	ui0000016	Rhaegal	false
s03156	ui0000024	Viserion	false
s03157	ch0155777	Jon Snow	false
s03157	ch0158221	Jorah Mormont	false
s03157	ch0162882	Sandor Clegane	false
s03157	ch0305320	Beric Dondarrion	false
s03157	ch0316925	Tormund Giantsbane	false
s03158	ch0155777	Jon Snow	false
s03158	ch0158221	Jorah Mormont	false
s03158	ch0162882	Sandor Clegane	false
s03158	ch0305320	Beric Dondarrion	false
s03158	ch0316925	Tormund Giantsbane	false
s03159	ch0155777	Jon Snow	false
s03159	ch0158221	Jorah Mormont	false
s03159	ch0158597	Daenerys Targaryen	false
s03159	ch0162882	Sandor Clegane	false
s03159	ch0305320	Beric Dondarrion	false
s03159	ch0316925	Tormund Giantsbane	false
s03159	ui0000003	Drogon	false
s03159	ui0000016	Rhaegal	false
s03159	ui0000024	Viserion	false
s03160	ch0304921	White Walker	false
s03160	ch0512154	The Night King	false
s03161	ch0155777	Jon Snow	false
s03161	ch0158221	Jorah Mormont	false
s03161	ch0158597	Daenerys Targaryen	false
s03161	ch0162882	Sandor Clegane	false
s03161	ch0304921	White Walker	false
s03161	ch0305320	Beric Dondarrion	false
s03161	ch0316925	Tormund Giantsbane	false
s03161	ch0512154	The Night King	false
s03161	ui0000003	Drogon	false
s03161	ui0000016	Rhaegal	false
s03161	ui0000024	Viserion	false
s03162	ch0155777	Jon Snow	false
s03162	ch0158221	Jorah Mormont	false
s03162	ch0158597	Daenerys Targaryen	false
s03162	ch0162882	Sandor Clegane	false
s03162	ch0305320	Beric Dondarrion	false
s03162	ch0316925	Tormund Giantsbane	false
s03162	ch0512154	The Night King	false
s03162	ui0000003	Drogon	false
s03162	ui0000016	Rhaegal	false
s03162	ui0000024	Viserion	true
s03163	ch0155777	Jon Snow	false
s03163	ch0158221	Jorah Mormont	false
s03163	ch0158597	Daenerys Targaryen	false
s03163	ch0162882	Sandor Clegane	false
s03163	ch0304921	White Walker	false
s03163	ch0305320	Beric Dondarrion	false
s03163	ch0316925	Tormund Giantsbane	false
s03163	ch0512154	The Night King	false
s03163	ui0000003	Drogon	false
s03163	ui0000016	Rhaegal	false
s03164	ch0158221	Jorah Mormont	false
s03164	ch0158597	Daenerys Targaryen	false
s03164	ch0162882	Sandor Clegane	false
s03164	ch0304921	White Walker	false
s03164	ch0305320	Beric Dondarrion	false
s03164	ch0316925	Tormund Giantsbane	false
s03164	ch0512154	The Night King	false
s03164	ui0000003	Drogon	false
s03164	ui0000016	Rhaegal	false
s03165	ch0158221	Jorah Mormont	false
s03165	ch0158597	Daenerys Targaryen	false
s03165	ch0162882	Sandor Clegane	false
s03165	ch0305320	Beric Dondarrion	false
s03165	ch0316925	Tormund Giantsbane	false
s03165	ui0000003	Drogon	false
s03166	ch0304921	White Walker	false
s03166	ch0512154	The Night King	false
s03168	ch0155777	Jon Snow	false
s03169	ch0153996	Benjen Stark	false
s03169	ch0155777	Jon Snow	false
s03170	ch0153996	Benjen Stark	false
s03171	ch0155777	Jon Snow	false
s03172	ch0153996	Benjen Stark	true
s03173	ch0155777	Jon Snow	false
s03174	ch0162882	Sandor Clegane	false
s03174	ch0305320	Beric Dondarrion	false
s03174	ch0316925	Tormund Giantsbane	false
s03175	ui0000016	Rhaegal	false
s03176	ch0158221	Jorah Mormont	false
s03176	ch0158597	Daenerys Targaryen	false
s03176	ui0000016	Rhaegal	false
s03177	ch0158221	Jorah Mormont	false
s03177	ch0158597	Daenerys Targaryen	false
s03178	ui0000003	Drogon	false
s03179	ch0158221	Jorah Mormont	false
s03179	ch0158597	Daenerys Targaryen	false
s03180	ch0155777	Jon Snow	false
s03181	ch0158221	Jorah Mormont	false
s03181	ch0158597	Daenerys Targaryen	false
s03183	ch0155777	Jon Snow	false
s03183	ch0158597	Daenerys Targaryen	false
s03183	ch0255396	Davos Seaworth	false
s03184	ch0158137	Sansa Stark	false
s03185	ch0158137	Sansa Stark	false
s03185	ch0158604	Arya Stark	false
s03187	ch0155777	Jon Snow	false
s03187	ch0158597	Daenerys Targaryen	false
s03188	ch0304921	White Walker	false
s03188	ui0000024	Viserion	false
s03189	ch0304921	White Walker	false
s03189	ch0512154	The Night King	false
s03189	ui0000024	Viserion	false
s03190	ch0335038	Grey Worm	false
s03192	ch0158527	Jaime Lannister	false
s03194	ch0241345	Bronn	false
s03196	ch0241345	Bronn	false
s03197	ch0158527	Jaime Lannister	false
s03197	ch0241345	Bronn	false
s03199	ch0158527	Jaime Lannister	false
s03199	ch0241345	Bronn	false
s03201	ch0158527	Jaime Lannister	false
s03201	ch0241345	Bronn	false
s03203	ch0158527	Jaime Lannister	false
s03203	ch0241345	Bronn	false
s03205	ch0146096	Tyrion Lannister	false
s03205	ch0158526	Theon Greyjoy	false
s03205	ch0249636	Lord Varys	false
s03205	ch0540066	Qhono	false
s03206	ch0146096	Tyrion Lannister	false
s03206	ch0155777	Jon Snow	false
s03206	ch0158221	Jorah Mormont	false
s03206	ch0255396	Davos Seaworth	false
s03206	ch0316923	Missandei	false
s03207	ch0162882	Sandor Clegane	false
s03209	ch0158527	Jaime Lannister	false
s03209	ch0159526	Cersei Lannister	false
s03209	ch0245401	Gregor Clegane	false
s03209	ch0316929	Qyburn	false
s03210	ch0146096	Tyrion Lannister	false
s03210	ch0155777	Jon Snow	false
s03210	ch0158221	Jorah Mormont	false
s03210	ch0158526	Theon Greyjoy	false
s03210	ch0162882	Sandor Clegane	false
s03210	ch0249636	Lord Varys	false
s03210	ch0255396	Davos Seaworth	false
s03210	ch0316923	Missandei	false
s03210	ch0540066	Qhono	false
s03211	ch0146096	Tyrion Lannister	false
s03211	ch0155777	Jon Snow	false
s03211	ch0158221	Jorah Mormont	false
s03211	ch0158526	Theon Greyjoy	false
s03211	ch0162882	Sandor Clegane	false
s03211	ch0241345	Bronn	false
s03211	ch0249636	Lord Varys	false
s03211	ch0254503	Brienne of Tarth	false
s03211	ch0255396	Davos Seaworth	false
s03211	ch0306046	Podrick Payne	false
s03211	ch0316923	Missandei	false
s03211	ch0540066	Qhono	false
s03212	ch0146096	Tyrion Lannister	false
s03212	ch0241345	Bronn	false
s03212	ch0306046	Podrick Payne	false
s03214	ch0162882	Sandor Clegane	false
s03214	ch0254503	Brienne of Tarth	false
s03215	ch0146096	Tyrion Lannister	false
s03215	ch0155777	Jon Snow	false
s03215	ch0158221	Jorah Mormont	false
s03215	ch0158526	Theon Greyjoy	false
s03215	ch0162882	Sandor Clegane	false
s03215	ch0241345	Bronn	false
s03215	ch0249636	Lord Varys	false
s03215	ch0254503	Brienne of Tarth	false
s03215	ch0255396	Davos Seaworth	false
s03215	ch0306046	Podrick Payne	false
s03215	ch0316923	Missandei	false
s03215	ch0540066	Qhono	false
s03216	ch0162882	Sandor Clegane	false
s03217	ch0146096	Tyrion Lannister	false
s03217	ch0155777	Jon Snow	false
s03217	ch0158221	Jorah Mormont	false
s03217	ch0158526	Theon Greyjoy	false
s03217	ch0162882	Sandor Clegane	false
s03217	ch0241345	Bronn	false
s03217	ch0249636	Lord Varys	false
s03217	ch0254503	Brienne of Tarth	false
s03217	ch0255396	Davos Seaworth	false
s03217	ch0306046	Podrick Payne	false
s03217	ch0316923	Missandei	false
s03217	ch0540066	Qhono	false
s03218	ch0146096	Tyrion Lannister	false
s03218	ch0155777	Jon Snow	false
s03218	ch0158221	Jorah Mormont	false
s03218	ch0158526	Theon Greyjoy	false
s03218	ch0162882	Sandor Clegane	false
s03218	ch0249636	Lord Varys	false
s03218	ch0254503	Brienne of Tarth	false
s03218	ch0255396	Davos Seaworth	false
s03218	ch0316923	Missandei	false
s03218	ch0540066	Qhono	false
s03219	ch0146096	Tyrion Lannister	false
s03219	ch0155777	Jon Snow	false
s03219	ch0158221	Jorah Mormont	false
s03219	ch0158526	Theon Greyjoy	false
s03219	ch0158527	Jaime Lannister	false
s03219	ch0159526	Cersei Lannister	false
s03219	ch0162882	Sandor Clegane	false
s03219	ch0245401	Gregor Clegane	false
s03219	ch0249636	Lord Varys	false
s03219	ch0254503	Brienne of Tarth	false
s03219	ch0255396	Davos Seaworth	false
s03219	ch0316923	Missandei	false
s03219	ch0316929	Qyburn	false
s03219	ch0518715	Euron Greyjoy	false
s03219	ch0540066	Qhono	false
s03220	ch0146096	Tyrion Lannister	false
s03220	ch0155777	Jon Snow	false
s03220	ch0158221	Jorah Mormont	false
s03220	ch0158526	Theon Greyjoy	false
s03220	ch0158527	Jaime Lannister	false
s03220	ch0159526	Cersei Lannister	false
s03220	ch0245401	Gregor Clegane	false
s03220	ch0249636	Lord Varys	false
s03220	ch0254503	Brienne of Tarth	false
s03220	ch0255396	Davos Seaworth	false
s03220	ch0316923	Missandei	false
s03220	ch0316929	Qyburn	false
s03220	ch0518715	Euron Greyjoy	false
s03220	ch0540066	Qhono	false
s03221	ch0146096	Tyrion Lannister	false
s03221	ch0155777	Jon Snow	false
s03221	ch0158221	Jorah Mormont	false
s03221	ch0158526	Theon Greyjoy	false
s03221	ch0158527	Jaime Lannister	false
s03221	ch0158597	Daenerys Targaryen	false
s03221	ch0159526	Cersei Lannister	false
s03221	ch0245401	Gregor Clegane	false
s03221	ch0249636	Lord Varys	false
s03221	ch0254503	Brienne of Tarth	false
s03221	ch0255396	Davos Seaworth	false
s03221	ch0316923	Missandei	false
s03221	ch0316929	Qyburn	false
s03221	ch0518715	Euron Greyjoy	false
s03221	ch0540066	Qhono	false
s03221	ui0000003	Drogon	false
s03221	ui0000016	Rhaegal	false
s03222	ch0146096	Tyrion Lannister	false
s03222	ch0155777	Jon Snow	false
s03222	ch0158221	Jorah Mormont	false
s03222	ch0158526	Theon Greyjoy	false
s03222	ch0158527	Jaime Lannister	false
s03222	ch0158597	Daenerys Targaryen	false
s03222	ch0159526	Cersei Lannister	false
s03222	ch0245401	Gregor Clegane	false
s03222	ch0249636	Lord Varys	false
s03222	ch0254503	Brienne of Tarth	false
s03222	ch0255396	Davos Seaworth	false
s03222	ch0316923	Missandei	false
s03222	ch0316929	Qyburn	false
s03222	ch0518715	Euron Greyjoy	false
s03222	ch0540066	Qhono	false
s03223	ch0146096	Tyrion Lannister	false
s03223	ch0155777	Jon Snow	false
s03223	ch0158221	Jorah Mormont	false
s03223	ch0158526	Theon Greyjoy	false
s03223	ch0158527	Jaime Lannister	false
s03223	ch0158597	Daenerys Targaryen	false
s03223	ch0159526	Cersei Lannister	false
s03223	ch0162882	Sandor Clegane	false
s03223	ch0245401	Gregor Clegane	false
s03223	ch0249636	Lord Varys	false
s03223	ch0254503	Brienne of Tarth	false
s03223	ch0255396	Davos Seaworth	false
s03223	ch0316923	Missandei	false
s03223	ch0316929	Qyburn	false
s03223	ch0518715	Euron Greyjoy	false
s03223	ch0540066	Qhono	false
s03224	ch0146096	Tyrion Lannister	false
s03224	ch0155777	Jon Snow	false
s03224	ch0158221	Jorah Mormont	false
s03224	ch0158526	Theon Greyjoy	false
s03224	ch0158527	Jaime Lannister	false
s03224	ch0158597	Daenerys Targaryen	false
s03224	ch0159526	Cersei Lannister	false
s03224	ch0162882	Sandor Clegane	false
s03224	ch0245401	Gregor Clegane	false
s03224	ch0249636	Lord Varys	false
s03224	ch0254503	Brienne of Tarth	false
s03224	ch0255396	Davos Seaworth	false
s03224	ch0316923	Missandei	false
s03224	ch0316929	Qyburn	false
s03224	ch0540066	Qhono	false
s03225	ch0146096	Tyrion Lannister	false
s03225	ch0155777	Jon Snow	false
s03225	ch0158221	Jorah Mormont	false
s03225	ch0158526	Theon Greyjoy	false
s03225	ch0158597	Daenerys Targaryen	false
s03225	ch0162882	Sandor Clegane	false
s03225	ch0249636	Lord Varys	false
s03225	ch0254503	Brienne of Tarth	false
s03225	ch0255396	Davos Seaworth	false
s03225	ch0316923	Missandei	false
s03225	ch0540066	Qhono	false
s03226	ch0146096	Tyrion Lannister	false
s03226	ch0245401	Gregor Clegane	false
s03227	ch0146096	Tyrion Lannister	false
s03227	ch0158527	Jaime Lannister	false
s03227	ch0245401	Gregor Clegane	false
s03228	ch0146096	Tyrion Lannister	false
s03228	ch0159526	Cersei Lannister	false
s03228	ch0245401	Gregor Clegane	false
s03229	ch0155777	Jon Snow	false
s03229	ch0158597	Daenerys Targaryen	false
s03230	ch0146096	Tyrion Lannister	false
s03230	ch0155777	Jon Snow	false
s03230	ch0158221	Jorah Mormont	false
s03230	ch0158526	Theon Greyjoy	false
s03230	ch0158597	Daenerys Targaryen	false
s03230	ch0162882	Sandor Clegane	false
s03230	ch0249636	Lord Varys	false
s03230	ch0254503	Brienne of Tarth	false
s03230	ch0255396	Davos Seaworth	false
s03230	ch0316923	Missandei	false
s03230	ch0540066	Qhono	false
s03231	ch0146096	Tyrion Lannister	false
s03231	ch0155777	Jon Snow	false
s03231	ch0158221	Jorah Mormont	false
s03231	ch0158526	Theon Greyjoy	false
s03231	ch0158527	Jaime Lannister	false
s03231	ch0158597	Daenerys Targaryen	false
s03231	ch0159526	Cersei Lannister	false
s03231	ch0162882	Sandor Clegane	false
s03231	ch0245401	Gregor Clegane	false
s03231	ch0249636	Lord Varys	false
s03231	ch0254503	Brienne of Tarth	false
s03231	ch0255396	Davos Seaworth	false
s03231	ch0316923	Missandei	false
s03231	ch0316929	Qyburn	false
s03231	ch0540066	Qhono	false
s03233	ch0158137	Sansa Stark	false
s03233	ch0245982	Petyr Baelish	false
s03235	ch0146096	Tyrion Lannister	false
s03235	ch0155777	Jon Snow	false
s03235	ch0158221	Jorah Mormont	false
s03235	ch0158526	Theon Greyjoy	false
s03235	ch0158597	Daenerys Targaryen	false
s03235	ch0249636	Lord Varys	false
s03235	ch0255396	Davos Seaworth	false
s03235	ch0316923	Missandei	false
s03235	ch0335038	Grey Worm	false
s03236	ch0155777	Jon Snow	false
s03236	ch0158526	Theon Greyjoy	false
s03236	ch0255396	Davos Seaworth	false
s03237	ch0155777	Jon Snow	false
s03237	ch0158526	Theon Greyjoy	false
s03238	ch0158526	Theon Greyjoy	false
s03238	ui0000086	Harrag	true
s03239	ch0158526	Theon Greyjoy	false
s03240	ch0158137	Sansa Stark	false
s03241	ch0158137	Sansa Stark	false
s03241	ch0158604	Arya Stark	false
s03241	ch0234897	Bran Stark	false
s03241	ch0245982	Petyr Baelish	true
s03241	ch0524546	Yohn Royce	false
s03241	ch0550545	Maester Wolkan	false
s03242	ch0158527	Jaime Lannister	false
s03242	ch0159526	Cersei Lannister	false
s03242	ch0245401	Gregor Clegane	false
s03243	ch0158527	Jaime Lannister	false
s03243	ch0159526	Cersei Lannister	false
s03243	ch0245401	Gregor Clegane	false
s03244	ch0158527	Jaime Lannister	false
s03244	ch0159526	Cersei Lannister	false
s03245	ch0158527	Jaime Lannister	false
s03245	ch0159526	Cersei Lannister	false
s03245	ch0245401	Gregor Clegane	false
s03246	ch0158527	Jaime Lannister	false
s03249	ch0244961	Samwell Tarly	false
s03249	ch0306819	Gilly	false
s03249	ch0547881	Baby Sam	false
s03250	ch0234897	Bran Stark	false
s03251	ch0234897	Bran Stark	false
s03251	ch0244961	Samwell Tarly	false
s03252	ch0234897	Bran Stark	false
s03252	ch0508056	High Septon	false
s03252	ch0543804	Lyanna Stark	false
s03252	ui0000017	Rhaegar Targaryen	false
s03253	ch0155777	Jon Snow	false
s03254	ch0155777	Jon Snow	false
s03254	ch0158597	Daenerys Targaryen	false
s03255	ch0146096	Tyrion Lannister	false
s03256	ch0154681	Young Ned Stark	false
s03256	ch0234897	Bran Stark	false
s03256	ch0543804	Lyanna Stark	false
s03257	ch0155777	Jon Snow	false
s03257	ch0158597	Daenerys Targaryen	false
s03258	ch0146096	Tyrion Lannister	false
s03260	ch0158137	Sansa Stark	false
s03260	ch0158604	Arya Stark	false
s03261	ch0234897	Bran Stark	false
s03263	ch0305320	Beric Dondarrion	false
s03263	ch0316925	Tormund Giantsbane	false
s03264	ch0304921	White Walker	false
s03265	ch0305320	Beric Dondarrion	false
s03265	ch0316925	Tormund Giantsbane	false
s03266	ch0304921	White Walker	false
s03267	ch0305320	Beric Dondarrion	false
s03267	ch0316925	Tormund Giantsbane	false
s03268	ch0304921	White Walker	false
s03269	ch0305320	Beric Dondarrion	false
s03269	ch0316925	Tormund Giantsbane	false
s03270	ch0304921	White Walker	false
s03272	ch0304921	White Walker	false
s03273	ch0305320	Beric Dondarrion	false
s03273	ch0316925	Tormund Giantsbane	false
s03274	ch0512154	The Night King	false
s03274	ui0000024	Viserion	false
s03275	ch0305320	Beric Dondarrion	false
s03275	ch0316925	Tormund Giantsbane	false
s03276	ch0512154	The Night King	false
s03276	ui0000024	Viserion	false
s03277	ch0305320	Beric Dondarrion	false
s03277	ch0316925	Tormund Giantsbane	false
s03278	ch0512154	The Night King	false
s03278	ui0000024	Viserion	false
s03279	ch0305320	Beric Dondarrion	false
s03279	ch0316925	Tormund Giantsbane	false
s03280	ch0512154	The Night King	false
s03280	ui0000024	Viserion	false
s03282	ch0512154	The Night King	false
s03282	ui0000024	Viserion	false
s03284	ch0512154	The Night King	false
s03284	ui0000024	Viserion	false
s03285	ch0305320	Beric Dondarrion	false
s03285	ch0316925	Tormund Giantsbane	false
s03286	ch0512154	The Night King	false
s03286	ui0000024	Viserion	false
s03288	ch0512154	The Night King	false
s03288	ui0000024	Viserion	false
s03289	ch0304921	White Walker	false
s03290	ch0304921	White Walker	false
s03292	ch0512154	The Night King	false
s03292	ui0000024	Viserion	false
s03296	ch0158604	Arya Stark	false
s03298	ch0155777	Jon Snow	false
s03298	ch0158597	Daenerys Targaryen	false
s03298	ch0540066	Qhono	false
s03299	ch0155777	Jon Snow	false
s03299	ch0158597	Daenerys Targaryen	false
s03299	ch0158604	Arya Stark	false
s03299	ch0540066	Qhono	false
s03300	ch0158604	Arya Stark	false
s03301	ch0158604	Arya Stark	false
s03301	ch0162882	Sandor Clegane	false
s03302	ch0158604	Arya Stark	false
s03302	ch0162882	Sandor Clegane	false
s03302	ch0300040	Gendry	false
s03303	ch0146096	Tyrion Lannister	false
s03303	ch0249636	Lord Varys	false
s03304	ch0316923	Missandei	false
s03304	ch0335038	Grey Worm	false
s03305	ch0155777	Jon Snow	false
s03305	ch0158597	Daenerys Targaryen	false
s03306	ch0155777	Jon Snow	false
s03306	ch0158597	Daenerys Targaryen	false
s03306	ui0000003	Drogon	false
s03306	ui0000016	Rhaegal	false
s03307	ch0158604	Arya Stark	false
s03307	ui0000003	Drogon	false
s03307	ui0000016	Rhaegal	false
s03308	ui0000003	Drogon	false
s03308	ui0000016	Rhaegal	false
s03309	ch0158597	Daenerys Targaryen	false
